"IDs" "TimeDomain_MEAN_BodyAccleration_Xdirection" "TimeDomain_MEAN_BodyAccleration_Ydirection" "TimeDomain_MEAN_BodyAccleration_Zdirection" "TimeDomain_MEAN_GravityAccleration_Xdirection" "TimeDomain_MEAN_GravityAccleration_Ydirection" "TimeDomain_MEAN_GravityAccleration_Zdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Xdirection" "TimeDomain_MEAN_BodyAcclerationJerk_Ydirection" "TimeDomain_MEAN_BodyAcclerationJerk_Zdirection" "TimeDomain_MEAN_BodyGyro_Xdirection" "TimeDomain_MEAN_BodyGyro_Ydirection" "TimeDomain_MEAN_BodyGyro_Zdirection" "TimeDomain_MEAN_BodyGyroJerk_Xdirection" "TimeDomain_MEAN_BodyGyroJerk_Ydirection" "TimeDomain_MEAN_BodyGyroJerk_Zdirection" "TimeDomain_MEAN_BodyAccleration_Magnitude" "TimeDomain_MEAN_GravityAccleration_Magnitude" "TimeDomain_MEAN_BodyAcclerationJerk_Magnitude" "TimeDomain_MEAN_BodyGyro_Magnitude" "TimeDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyAccleration_Xdirection" "FreqDomain_MEAN_BodyAccleration_Ydirection" "FreqDomain_MEAN_BodyAccleration_Zdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationFrequency_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerk_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerk_Zdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Xdirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Ydirection" "FreqDomain_MEAN_BodyAcclerationJerkFrequency_Zdirection" "FreqDomain_MEAN_BodyGyro_Xdirection" "FreqDomain_MEAN_BodyGyro_Ydirection" "FreqDomain_MEAN_BodyGyro_Zdirection" "FreqDomain_MEAN_BodyGyroFrequency_Xdirection" "FreqDomain_MEAN_BodyGyroFrequency_Ydirection" "FreqDomain_MEAN_BodyGyroFrequency_Zdirection" "FreqDomain_MEAN_BodyAccleration_Magnitude" "FreqDomain_MEAN_BodyAccleration_MagnitudeFrequency" "FreqDomain_MEAN_BodyAcclerationJerk_Magnitude" "FreqDomain_MEAN_BodyAcclerationJerk_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyro_Magnitude" "FreqDomain_MEAN_BodyGyro_MagnitudeFrequency" "FreqDomain_MEAN_BodyGyroJerk_Magnitude" "FreqDomain_MEAN_BodyGyroJerk_MagnitudeFrequency" "TimeDomain_STD_BodyAccleration_Xdirection" "TimeDomain_STD_BodyAccleration_Ydirection" "TimeDomain_STD_BodyAccleration_Zdirection" "TimeDomain_STD_GravityAccleration_Xdirection" "TimeDomain_STD_GravityAccleration_Ydirection" "TimeDomain_STD_GravityAccleration_Zdirection" "TimeDomain_STD_BodyAcclerationJerk_Xdirection" "TimeDomain_STD_BodyAcclerationJerk_Ydirection" "TimeDomain_STD_BodyAcclerationJerk_Zdirection" "TimeDomain_STD_BodyGyro_Xdirection" "TimeDomain_STD_BodyGyro_Ydirection" "TimeDomain_STD_BodyGyro_Zdirection" "TimeDomain_STD_BodyGyroJerk_Xdirection" "TimeDomain_STD_BodyGyroJerk_Ydirection" "TimeDomain_STD_BodyGyroJerk_Zdirection" "TimeDomain_STD_BodyAccleration_Magnitude" "TimeDomain_STD_GravityAccleration_Magnitude" "TimeDomain_STD_BodyAcclerationJerk_Magnitude" "TimeDomain_STD_BodyGyro_Magnitude" "TimeDomain_STD_BodyGyroJerk_Magnitude" "FreqDomain_STD_BodyAccleration_Xdirection" "FreqDomain_STD_BodyAccleration_Ydirection" "FreqDomain_STD_BodyAccleration_Zdirection" "FreqDomain_STD_BodyAcclerationJerk_Xdirection" "FreqDomain_STD_BodyAcclerationJerk_Ydirection" "FreqDomain_STD_BodyAcclerationJerk_Zdirection" "FreqDomain_STD_BodyGyro_Xdirection" "FreqDomain_STD_BodyGyro_Ydirection" "FreqDomain_STD_BodyGyro_Zdirection" "FreqDomain_STD_BodyAccleration_Magnitude" "FreqDomain_STD_BodyAcclerationJerk_Magnitude" "FreqDomain_STD_BodyGyro_Magnitude" "FreqDomain_STD_BodyGyroJerk_Magnitude"
"10.WALKING_DOWNSTAIRS" 0.269822285263158 -0.0236685130064863 -0.111975046184211 0.756339736052632 -0.0582464586421053 0.130094098926316 0.0941034334447368 -0.0357772049639474 -0.0152432791278947 -0.0696599271052632 -0.0346715821736842 0.139153571105263 -0.0832877754210526 -0.0308756214631579 -0.0950915178157895 -0.493467498026316 -0.493467498026316 -0.570401710157895 -0.585293858947368 -0.744487192894737 -0.540663791026316 -0.450380037621053 -0.643772972052632 -0.192247568007895 0.0219913229526316 0.0285131387815789 -0.54499551156579 -0.530099039973684 -0.71295626868421 0.00454336268421053 -0.187292355421053 -0.115174451715789 -0.623455185789474 -0.720436718684211 -0.601597552631579 -0.0565160046052632 -0.140779052026316 0.0157654698263158 -0.512768494263158 0.117913142778947 -0.509794316868421 0.155652963742105 -0.696482821578947 0.0105181815684211 -0.761262615789474 0.210209323713158 -0.544824116342105 -0.431014335526316 -0.612573473684211 -0.961434305263158 -0.947236268947368 -0.960699301578947 -0.532829786736842 -0.509790058673684 -0.735062466578947 -0.708982107368421 -0.718995807894737 -0.610922163002632 -0.665537255526316 -0.795119932105263 -0.698694711578947 -0.537244512839474 -0.537244512839474 -0.515030046631579 -0.672017216052632 -0.762879733684211 -0.547762010263158 -0.458708833815789 -0.626678923157895 -0.563264590631579 -0.521186704421053 -0.756019145263158 -0.737336871578947 -0.721264423684211 -0.651829025578947 -0.625330375421053 -0.525901243031579 -0.71346367 -0.782612231052632
"10.WALKING_UPSTAIRS" 0.265541387021277 -0.016127446846383 -0.112602500340426 0.530041920638298 0.0710192537659574 0.199021816297872 0.0800006776808511 0.0120183365510638 0.0151545350661702 -0.0336303875212766 -0.0773768439317021 0.0724009831276596 -0.107551339744681 -0.0370235321170213 -0.0551547709468085 -0.675856499574468 -0.675856499574468 -0.733672929234043 -0.734156937234043 -0.831928797361702 -0.725737927723404 -0.668531755744681 -0.742505450638298 -0.204335442017021 0.00491452197234043 0.0342845283072553 -0.755510102255319 -0.732185640425532 -0.807737881702128 -0.114967182553191 -0.210209546010638 -0.1498402999 -0.838372962510638 -0.775213590212766 -0.765706433617021 -0.0980822631276596 -0.269054198929787 -0.185348940225532 -0.714125213829787 0.0481570232191489 -0.741054236531915 0.101249151340426 -0.792121067061702 -0.0626141931914894 -0.849300633404255 0.151701749197872 -0.729932419148936 -0.64966664893617 -0.703146039787234 -0.939372396382979 -0.970639343404255 -0.940157347148936 -0.732115741612766 -0.712089429361702 -0.819111254893617 -0.872197362340426 -0.75574883 -0.747719443617021 -0.852631318617021 -0.832135797574468 -0.828347916510638 -0.714555386276596 -0.714555386276596 -0.744592855808511 -0.781626068957447 -0.854145152319149 -0.731920540659574 -0.662043560638298 -0.705421184680851 -0.731860867106383 -0.709644443404255 -0.828769432340426 -0.883065900425532 -0.746463515957447 -0.766324333191489 -0.760802754340426 -0.749826854680851 -0.814094073723404 -0.871962402404255
"11.LAYING" 0.28922183754386 -0.0154794441526316 -0.111152736052632 0.377774205789474 0.195840703052632 0.34708120845614 0.0601983241350877 0.00607913028247719 -0.00264144180666667 -0.0472351917368421 -0.0641576788421053 0.109323675105263 -0.089088551877193 -0.0434779297438596 -0.0533556813859649 -0.688855836807018 -0.688855836807018 -0.779144970087719 -0.763693307157895 -0.851541693280702 -0.741345416284211 -0.700772650385965 -0.769232389350877 -0.268007404421053 0.00271962653326316 0.0555535858538597 -0.782651404947368 -0.776584899666667 -0.807688522291228 0.0273197130701754 -0.177172230140351 -0.0792747509105263 -0.820696040877193 -0.802967588596491 -0.795598468754386 -0.140479334224561 -0.22119721795614 -0.00486682102807017 -0.701618346245614 0.0258968036684211 -0.750611546979298 0.213494455621053 -0.824340738421053 -0.0785276461438597 -0.859465273684211 0.231757646496491 -0.707297297263158 -0.671814451 -0.757262630517544 -0.952526648596491 -0.975751588947368 -0.954589704210526 -0.770428582192982 -0.768547130094737 -0.822754712403509 -0.842373465052632 -0.80800858 -0.807172369561403 -0.872606301403509 -0.847564041929825 -0.854605201403509 -0.69451019777193 -0.69451019777193 -0.754115461415789 -0.812336921929825 -0.865589052982456 -0.695369795859649 -0.678088273929825 -0.770386286022807 -0.778473258736842 -0.775713577338596 -0.836399072315789 -0.850647871140351 -0.813909274631579 -0.830252954122807 -0.738711086840351 -0.760049486438596 -0.838274554789474 -0.884227576175439
"11.SITTING" 0.275689045849057 -0.0134685739433962 -0.10567609909566 0.649749122150943 -0.0392832028679245 0.0709584760377358 0.0964482524528302 0.0334642666775472 -0.00736520037735849 -0.0295521034735849 -0.0786745647429811 0.0721050992943396 -0.0953749356939623 -0.0424915872698113 -0.056415049435283 -0.56444697609434 -0.56444697609434 -0.701925333018868 -0.672518916226415 -0.829970752264151 -0.642788302 -0.626014468763208 -0.6904658355 -0.243432494150943 -0.0437433411207547 0.024234348 -0.706717949075472 -0.712573503433962 -0.772875416792453 -0.0735816557132075 -0.213492696973585 -0.135255116007547 -0.729814396660377 -0.768611586981132 -0.725884466188679 -0.150054308518868 -0.213989129569811 -0.0893635991886792 -0.610123216735849 0.00519249005660377 -0.687036965415094 0.191883203216981 -0.748337139622641 -0.104205338596226 -0.841091736037736 0.143446139677359 -0.594546517943396 -0.594338704590566 -0.640474907198113 -0.967806256037736 -0.956705986226415 -0.93786736509434 -0.682893043245283 -0.696235120635849 -0.792947926603774 -0.753146060830189 -0.745239205890566 -0.727930552641509 -0.812920616603774 -0.844935748867925 -0.807215735283019 -0.595656201283019 -0.595656201283019 -0.68642525445283 -0.697547640566038 -0.842118852264151 -0.578485491509434 -0.604497524849057 -0.643740909384717 -0.686945412879245 -0.699034925216981 -0.81198934245283 -0.762693145207547 -0.737089782169811 -0.754440635283019 -0.651272080998113 -0.68700475445283 -0.717941207358491 -0.855120593962264
"11.STANDING" 0.279911088851064 -0.0203996354514894 -0.121488632148936 0.89753281 -0.213570114344681 -0.049294217293617 0.112644868334043 0.00720132959574468 0.0240144313319149 -0.0481792490851064 -0.0570706435787234 0.0545648765978723 -0.0955002383829787 -0.0197804892585106 -0.0535786614680851 -0.28352785996383 -0.28352785996383 -0.468983182702128 -0.423890460257447 -0.597643391702128 -0.417045358021277 -0.244042666959574 -0.556877257595745 -0.318612076702128 -0.0722786778297872 -0.0499900759021277 -0.50199792212766 -0.419429564276596 -0.673452778297872 -0.222496243680851 -0.375465012557447 -0.260570367468085 -0.447585694702128 -0.588859647470213 -0.41237897026383 -0.0600165110425532 -0.106565847108511 -0.024036184612766 -0.381547237729787 0.0253658511425532 -0.445180715538298 0.117133501340426 -0.525310408617021 0.0537112397608511 -0.657621681489362 0.0673217240282979 -0.363096673628085 -0.184271393880851 -0.460512174191489 -0.964325680851064 -0.921120544893617 -0.930536124255319 -0.465111464638298 -0.371870483234043 -0.69155729 -0.569279170617021 -0.549901201446809 -0.475487859978723 -0.487191944595745 -0.677960933404255 -0.528681151391489 -0.368732796234043 -0.368732796234043 -0.469669077489362 -0.498593814404255 -0.645808476021277 -0.344180600019149 -0.207442628468085 -0.454955164106383 -0.474838865659574 -0.362551685106383 -0.708616482765957 -0.609396740212766 -0.532792248787234 -0.54960686287234 -0.461624650808511 -0.506952785522128 -0.568035410548936 -0.656054991234043
"11.WALKING" 0.272350855932203 -0.0178362034043898 -0.108926993752542 0.484237626101695 0.0240074766271186 0.0893362569459322 0.0861483206135593 -0.00797453163661017 9.95011493220315e-05 0.00748971030508475 -0.111734209 0.106865776430508 -0.0983289125220339 -0.0441303630008475 -0.0424555242 -0.473198995728814 -0.473198995728814 -0.631407529694915 -0.52640366189322 -0.757751052033898 -0.552564296711864 -0.503747439457627 -0.608119270457627 -0.378013418423729 -0.102032826108475 0.0479458223372881 -0.630462352898305 -0.628079316779661 -0.707990999661017 -0.173210559418644 -0.298026810274576 -0.182406086372881 -0.601438659 -0.672000209152542 -0.593351914779661 -0.191963058027119 -0.291572834259322 -0.139228941844068 -0.520091691937288 -0.035591487220339 -0.599461330084746 0.0746850808779661 -0.649631683559322 -0.141878257608475 -0.793854317118644 0.0259856936979831 -0.511607531389831 -0.458703433394915 -0.554227011518644 -0.967681863220339 -0.950676092542373 -0.94083457559322 -0.611528376542373 -0.60656863703222 -0.728715450338983 -0.648322575508475 -0.626132893491525 -0.587732760067797 -0.703471665861017 -0.797205154745763 -0.728222164745763 -0.497737333169492 -0.497737333169492 -0.595547300945763 -0.566843167779661 -0.789945115932203 -0.497132411915254 -0.471498444477966 -0.563812424949153 -0.626863543847458 -0.60953177879661 -0.748459449491525 -0.66699436661017 -0.605763383474576 -0.625222701220339 -0.564259468762712 -0.594384128762712 -0.59195732340678 -0.800012942033898
"11.WALKING_DOWNSTAIRS" 0.272113136086957 -0.0147818073771739 -0.108831464891304 0.815364299565217 0.0213701263904348 0.0275177618956522 0.0673484211521739 0.00742406797173913 0.000408031670652175 -0.0751825812304348 -0.0702628379586957 0.0856125734247826 -0.0978840304413044 -0.0419158209978261 -0.0520524893643478 -0.726095439456522 -0.726095439456522 -0.790264032086957 -0.75593822486087 -0.862262246521739 -0.758014938478261 -0.757440758478261 -0.754162885869565 -0.118984075086957 0.0252332180652174 -0.0448024140266848 -0.775264423147826 -0.796914104695652 -0.819190704934783 0.0596067064347826 -0.12479047726087 -0.115630003478261 -0.810686296521739 -0.819038825652174 -0.788021419369565 -0.0400233823565217 -0.222583675828261 -0.13093803773913 -0.702765812173913 0.0295626971086957 -0.748984847497826 0.234246453781957 -0.818434619782609 -0.0744414196521739 -0.860969033695652 0.130823080717391 -0.754965960652174 -0.752079859565217 -0.718015072536957 -0.975312116304348 -0.960711881521739 -0.937486643695652 -0.766823381043478 -0.791924641804348 -0.837988794347826 -0.834869540217391 -0.81427878373913 -0.792430771043478 -0.860765628695652 -0.86396114 -0.844193563913043 -0.707682297173913 -0.707682297173913 -0.750691436521739 -0.798831444782609 -0.858610550652174 -0.754365915 -0.765064173304348 -0.720839695773913 -0.779471667291304 -0.802133331086957 -0.856141303043478 -0.84385704 -0.813617168478261 -0.813500853913043 -0.756594442217391 -0.754380273152174 -0.822135902173913 -0.86502622826087
"11.WALKING_UPSTAIRS" 0.279572360925926 -0.0159231055927778 -0.109286231796296 0.897048003148148 -0.251950482314815 -0.00826791916666667 0.0947228913148148 -0.00738753097407408 -0.0217203525317037 -0.0692586931666667 -0.0448048334859259 0.105188898703704 -0.0619570370407407 -0.0332482837074074 -0.0540302054 -0.0978933896254815 -0.0978933896254815 -0.235644772472222 -0.164888523155556 -0.380478885074074 -0.269926528787037 0.166865240185185 -0.423531325155556 -0.277449136444444 -0.0426832953814815 0.14615814287037 -0.322605851535722 -0.0459443993814815 -0.507293080388889 -0.239351831888889 -0.378476481487037 -0.206037349198148 -0.305462612131481 -0.24580879442037 -0.215867515735185 -0.138453109877778 -0.115520638824074 0.0278895118162963 -0.14994872272963 0.11986283383963 -0.166416583042593 0.0838791122666667 -0.280993818981481 0.0735908628888889 -0.428527986555556 0.116160851814815 -0.2578583028 0.243033662592593 -0.37723023237037 -0.968060258703704 -0.950314982777778 -0.957659301851852 -0.273838860744444 0.0194609493888889 -0.528851878074074 -0.418742010055556 -0.201472992605556 -0.302229389333333 -0.428310713759259 -0.386549863351852 -0.299031773466667 -0.207026646018519 -0.207026646018519 -0.175048797574074 -0.267669698795926 -0.412894248244444 -0.254536724598519 0.202365684222222 -0.401375372074074 -0.287762094548148 0.0216748798888889 -0.548902833907407 -0.456662960074074 -0.183600973037037 -0.398481462203704 -0.368997769201852 -0.193458053504815 -0.388750284592593 -0.434921675072222
"12.LAYING" 0.283355932833333 -0.0177926389423333 -0.118167108183333 0.676368086833333 0.0557391394 0.227768075328333 0.0788314849833333 0.012989225505 0.0104685230415 -0.0113453104733333 -0.0756106260416667 0.083468962605 -0.094876867803 -0.02167995038 -0.0495383157216667 -0.68249540525 -0.68249540525 -0.759576694085 -0.7184073086 -0.820995429565 -0.7204355955 -0.683764144916667 -0.742282028833333 -0.179584896846667 0.00768973925241666 0.15859377857 -0.757792959183333 -0.75064329875 -0.796252875933333 -0.021046861155 -0.110809073566667 -0.0540826830333333 -0.76605086335 -0.7737320415 -0.767625717366667 -0.0429762908221667 -0.234005212371667 -0.011168662096 -0.704932253 0.132237892638333 -0.733027769 0.254485718915 -0.76726420196 -0.00630936965433333 -0.819341094396667 0.158637657033333 -0.72088626715 -0.65846292583 -0.7119420485 -0.979811267666667 -0.970991199 -0.961748890833333 -0.75388529325 -0.747986755183333 -0.814922937883333 -0.799996770833333 -0.754697339766667 -0.778042834 -0.801432588166667 -0.829574214438333 -0.831301626333333 -0.708948575166667 -0.708948575166667 -0.74248989715 -0.75154489255 -0.819155893196667 -0.72331044625 -0.667396046366667 -0.72048188005 -0.773137314316667 -0.764881755133333 -0.8328627455 -0.812030664333333 -0.750163604833333 -0.802243436833333 -0.757200793233333 -0.756415553051667 -0.787146168833333 -0.831617826016667
"12.SITTING" 0.276202079019608 -0.0224078550601961 -0.108768495921569 0.613669635882353 -0.138406411176471 0.100448165901961 0.0754051302235294 -0.0164423573196078 0.0215365932023529 -0.052810013272549 -0.0452617455062745 0.106796397202549 -0.0885415045215686 -0.0404256732547059 -0.0514232931984314 -0.515809717643137 -0.515809717643137 -0.651892487292157 -0.602812650909804 -0.785517395098039 -0.610250534117647 -0.539842823033333 -0.678493623862745 -0.352280704803922 -0.0135843295431373 -0.0307241334823529 -0.667479859696078 -0.647436126117647 -0.770246223921569 -0.127657007633333 -0.241239326529412 -0.191494182129412 -0.663191021254902 -0.739735821943137 -0.686649829411765 -0.161650297115686 -0.2447740551 -0.0919148418431373 -0.573108559372549 0.00367201927843137 -0.640954723176471 0.151426391478431 -0.701158751803922 -0.0904977173137255 -0.804208106862745 0.119793801372549 -0.558073387613725 -0.504650590546078 -0.605405389094118 -0.960153610588235 -0.955425123529412 -0.945195394117647 -0.634762680019608 -0.623068858682157 -0.783186859215686 -0.693099738568627 -0.715638141764706 -0.681136712745098 -0.755142696666667 -0.811586825686274 -0.781593106666667 -0.560834596513725 -0.560834596513725 -0.64452415827451 -0.662297624039216 -0.804589775686275 -0.539699049078431 -0.518772639396078 -0.598399283723529 -0.633950437313725 -0.622322638313725 -0.794916148039216 -0.704850579588235 -0.70509265745098 -0.709485982352941 -0.622501714666667 -0.653218939529412 -0.697242449215686 -0.820078962745098
"12.STANDING" 0.271846448196721 -0.0162767496188525 -0.112222949770492 0.64046323852459 0.0396686080327869 0.0315026024918033 0.0589743520983607 0.0108592759311475 -0.00740855334754098 -0.00891662348508197 -0.0979349841098361 0.0716124210032787 -0.105253637252459 -0.0458648738918033 -0.0218970736229508 -0.343463808672131 -0.343463808672131 -0.427964723803279 -0.447230510685246 -0.597976630934426 -0.389246243196721 -0.254069515483607 -0.540709317962295 -0.230983697759016 0.0146799509016393 0.0657849348819672 -0.412520344754098 -0.395182884416393 -0.635591956578688 -0.148710604716393 -0.33057255192459 -0.190435838783607 -0.519158903606557 -0.544792013114754 -0.437881369098361 -0.113843629859016 -0.0656208038918033 0.00773083416065574 -0.373196197196721 0.125293813737705 -0.359256302368852 0.0771911842245902 -0.556816983222951 0.0711740992131148 -0.631712934311475 0.0667678606819672 -0.42578216547541 -0.234837095106557 -0.499540539114754 -0.943882925409836 -0.949744501803279 -0.937824417540984 -0.390295036411475 -0.35270607104918 -0.659325190514754 -0.597152181377049 -0.546032329418033 -0.493223780426229 -0.560859911967213 -0.634071488562295 -0.53956878495082 -0.413241199245902 -0.413241199245902 -0.377179983721311 -0.539943518642623 -0.624647398704918 -0.443785456557377 -0.275519521671639 -0.517799544377049 -0.423007530244262 -0.350596948139344 -0.681719086655738 -0.623335265819672 -0.551847493819672 -0.563031971672131 -0.531378375270492 -0.407677955393443 -0.611115482245902 -0.643972863770492
"12.WALKING" 0.27501204754 -0.024078974822 -0.10670836446 0.7214384964 0.00715107856 0.127864290908 0.071035104616 0.04101552263 -0.0143436169696 0.017477113652 -0.10855725826 0.0673739092694 -0.083594546532 -0.05736442388 -0.068286973564 -0.472225807742 -0.472225807742 -0.66348268786 -0.4470159738664 -0.763936723 -0.56923675518 -0.516699019076 -0.594204938 -0.3283709843 -0.06107473996 -0.0424708053848 -0.63724814704 -0.649311871258 -0.7556176066 -0.1979496616 -0.3156062193 -0.22022449698 -0.60365033866 -0.60005907762 -0.55081887536 -0.156448831146 -0.34511467684 -0.158637787376 -0.551725380962 0.01226562814 -0.61656263014 0.1202518008546 -0.636637972712 -0.170161142696 -0.7952481352 0.07812356986 -0.55272480906 -0.4651058769 -0.449231111452 -0.974364182 -0.9514255584 -0.9360043568 -0.63166651572 -0.63605249368 -0.781050174 -0.61883869388 -0.48995156977 -0.5156330342 -0.73832550818 -0.7924386176 -0.7370668434 -0.52920300578 -0.52920300578 -0.630947334 -0.52411850156 -0.797981071 -0.54729933518 -0.47572360668 -0.4249540915748 -0.65965526 -0.64660790832 -0.8055741732 -0.6283210237 -0.43988225602 -0.550995753732 -0.59085488442 -0.65257931834 -0.538127003184 -0.8161585198
"12.WALKING_DOWNSTAIRS" 0.279981038043478 -0.0221986733347826 -0.112786971813043 0.659997433478261 0.0401141182521739 0.116133651295652 0.0717370902326087 0.0222351308671739 -0.00303200013826087 -0.0468618672043478 -0.0809812671608696 0.096492713926087 -0.0764340213913044 -0.0544968960434783 -0.063127653 -0.558375820167391 -0.558375820167391 -0.63537601523913 -0.610357766171739 -0.786132115 -0.568655564528261 -0.557127635826087 -0.668988370673913 -0.110036156528261 0.0333365244956522 0.039910333588913 -0.5893254891 -0.627580098808696 -0.736069085434783 0.0419272671978261 -0.174995005326087 -0.101608315341304 -0.681961675913043 -0.722357975978261 -0.632829038630435 -0.12018834633913 -0.1909961059 -0.115665276673913 -0.553493170956522 0.0656962960586956 -0.578178465152174 0.201985558193478 -0.718852198956522 -0.0740453312065217 -0.798295938630435 0.129849407282609 -0.592035997565217 -0.5452308955 -0.635363161608696 -0.970484376956522 -0.955952314565217 -0.942169438478261 -0.588567278821739 -0.620000475130435 -0.762077661086957 -0.732283438695652 -0.698459523108696 -0.646494010891304 -0.745384329195652 -0.812952775478261 -0.736691097173913 -0.577607427630435 -0.577607427630435 -0.588181820456522 -0.680258629913043 -0.795754524130435 -0.603178601956522 -0.569021904315217 -0.648211079021739 -0.626685996369565 -0.63867193373913 -0.787146854130435 -0.749658876304348 -0.690200253521739 -0.686050366086957 -0.658281540521739 -0.606010828630435 -0.710666374891304 -0.808249921521739
"12.WALKING_UPSTAIRS" 0.274689358076923 -0.0199492333519231 -0.109416028692308 0.76112656425 0.00572508482692307 0.140072882269231 0.08482808975 0.0140604742234615 -0.00773718145384615 -0.0345880722211538 -0.0782765806346154 0.112065532173077 -0.0929293485173077 -0.0447693470769231 -0.0590438363678846 -0.829291195307692 -0.829291195307692 -0.874360478846154 -0.832699082751923 -0.899216286538462 -0.867347336307692 -0.822932666211538 -0.853428480961538 -0.179262018346154 -0.0857495075980769 -0.0687088398307692 -0.880106084442308 -0.863366564596154 -0.898282649038462 0.0494541893826923 -0.189059018896154 -0.0725012636019231 -0.876844229615385 -0.858146929001923 -0.8710998 -0.215491906478846 -0.229447311461538 -0.154811843701346 -0.842393581288462 -0.0410456666038462 -0.862971561117308 0.203777951482692 -0.864019994865385 -0.159076443490385 -0.882864559307692 0.0953926760615385 -0.869240289269231 -0.808668625485577 -0.816653282821154 -0.969008448461538 -0.965541263846154 -0.939866022115385 -0.873728448846154 -0.854204373115385 -0.904789855192308 -0.891186622115385 -0.858208317923077 -0.876845247884615 -0.909539650961538 -0.884045872480769 -0.916511758653846 -0.835658113192308 -0.835658113192308 -0.861187415807692 -0.85292721 -0.883421342942308 -0.8703552855 -0.8140571095 -0.812126445996154 -0.878603846480769 -0.854050975865385 -0.909975410769231 -0.896468459423077 -0.860675286538461 -0.890419259615385 -0.857722020192308 -0.858965509846154 -0.872276281730769 -0.892471997307692
"13.LAYING" 0.274923808709677 -0.0134508393011452 -0.103655662903226 0.718677162096774 0.0589452555322581 0.246494471951613 0.112331326212903 -0.00864603527080645 -0.0111370270735484 -0.0207710664032258 -0.0912590375129032 0.0804740069193548 -0.117044777706452 -0.0398727318951613 -0.0674407253419355 -0.674090707277419 -0.674090707277419 -0.765132935312903 -0.639469698643548 -0.805789763580645 -0.761258459483871 -0.654130583903226 -0.738412458467742 -0.221005575040323 -0.00872055263870968 0.031411357983871 -0.793468415967742 -0.749190170322581 -0.806224460109677 0.0342016713935484 -0.211546427451613 -0.103582384891935 -0.688875342967742 -0.764784620645161 -0.752460984032258 -0.0765187883846774 -0.243740776419355 -0.000358704274193548 -0.715652823951613 0.106408932808065 -0.752553247806452 0.222736879732419 -0.711434604006452 -0.0731427149193548 -0.806546642693548 0.119501171470968 -0.750170251290323 -0.6179075345 -0.680453114919355 -0.975568836935484 -0.961554372741935 -0.941347836774194 -0.785359552354839 -0.726904834483871 -0.813075872182258 -0.713628511419355 -0.717921516290323 -0.746169803548387 -0.775941595322581 -0.816022360435484 -0.835141621935484 -0.714497632362581 -0.714497632362581 -0.753555428403226 -0.662918626919355 -0.794323202709677 -0.746699522580645 -0.624232608951613 -0.675902354209677 -0.79662282116129 -0.721438873322581 -0.81895893266129 -0.723935729693548 -0.695507675322581 -0.767627936129032 -0.759650486935484 -0.756978908129032 -0.690832826387097 -0.793782646112903
"13.SITTING" 0.282214506122449 -0.0205536032246939 -0.106124129285714 0.793702687959184 -0.110971981755102 -0.0359910570612245 0.0813633506510204 0.0227503184195714 -0.0193820989577551 0.0243752632469388 -0.0937161354714286 0.0549204468979592 -0.0710685089877551 -0.0443798165877551 -0.0220301508163265 -0.452935196591837 -0.452935196591837 -0.607783451338776 -0.597455302431633 -0.76985981122449 -0.536106804518367 -0.509255689485714 -0.638117576469388 -0.300563761702041 0.00877859546122449 0.00405981797163265 -0.61326262157551 -0.606294346979592 -0.730029000408163 -0.123870785244898 -0.204504026577551 -0.186437173122449 -0.650545541428571 -0.729145123877551 -0.669287156938775 -0.144634877169388 -0.169861679122449 -0.0744075452826531 -0.535948790814286 0.0170918613061225 -0.590839291944898 0.192976406032653 -0.708279719591837 -0.036275514555102 -0.792188746938776 0.157092477020408 -0.479015156693878 -0.488857356795918 -0.595212224326531 -0.969320357959184 -0.962233032653061 -0.936579165510204 -0.580102644714286 -0.581724491653061 -0.753200633265306 -0.682541132938775 -0.718957645918367 -0.684889190612245 -0.73551649 -0.794026265102041 -0.757845267755102 -0.534362186510204 -0.534362186510204 -0.59183493514898 -0.660378921738776 -0.78982708755102 -0.458989139204082 -0.510468373408163 -0.60414783755102 -0.584044811326531 -0.583337195653061 -0.775210695714286 -0.694970497 -0.716305257346939 -0.719826113673469 -0.607071043408163 -0.59809402034898 -0.69031710444898 -0.802595248979592
